Date,ProductID,Price_USD,UnitsSold,PromotionFlag
22/04/2024,Prod_15,27.39,23,0
23/04/2024,Prod_15,49.92,456,0
24/04/2024,Prod_15,27.82,405,0
25/04/2024,Prod_15,21.59,165,0
26/04/2024,Prod_15,45.57,28,1
27/04/2024,Prod_15,12.48,372,0
28/04/2024,Prod_15,5.78,351,0
29/04/2024,Prod_15,32.07,314,1
30/04/2024,Prod_15,5.7,53,0
01/05/2024,Prod_15,19.28,284,1
02/05/2024,Prod_15,21.76,298,0
03/05/2024,Prod_15,27.83,475,0
04/05/2024,Prod_15,49.59,488,0
05/05/2024,Prod_15,11.83,85,0
06/05/2024,Prod_15,19.41,457,0
07/05/2024,Prod_15,7.48,349,0
08/05/2024,Prod_15,30.77,124,0
09/05/2024,Prod_15,36.66,445,0
10/05/2024,Prod_15,24.62,207,0
11/05/2024,Prod_15,13.05,417,0
12/05/2024,Prod_15,31.42,439,0
13/05/2024,Prod_15,27.42,165,0
14/05/2024,Prod_15,9.39,47,0
15/05/2024,Prod_15,20.88,420,1
16/05/2024,Prod_15,22.32,371,0
17/05/2024,Prod_15,49.15,156,0
18/05/2024,Prod_15,42.62,266,0
19/05/2024,Prod_15,36.98,279,0
20/05/2024,Prod_15,44.55,476,1
21/05/2024,Prod_15,37.04,482,0
22/05/2024,Prod_15,45.27,5,0
23/05/2024,Prod_15,3.67,82,0
24/05/2024,Prod_15,23.35,119,1
25/05/2024,Prod_15,37.6,262,1
26/05/2024,Prod_15,29.58,125,0
27/05/2024,Prod_15,9.58,426,0
28/05/2024,Prod_15,17.68,303,1
29/05/2024,Prod_15,16.57,215,0
30/05/2024,Prod_15,13.81,28,0
31/05/2024,Prod_15,17.81,489,1
01/06/2024,Prod_15,26.23,269,0
02/06/2024,Prod_15,42.89,498,0
03/06/2024,Prod_15,37.36,25,0
04/06/2024,Prod_15,41.93,7,1
05/06/2024,Prod_15,44.3,194,0
06/06/2024,Prod_15,21.39,80,1
07/06/2024,Prod_15,17.96,442,0
08/06/2024,Prod_15,3.82,322,1
09/06/2024,Prod_15,46.59,36,1
10/06/2024,Prod_15,4.23,258,0
11/06/2024,Prod_15,37.32,113,0
12/06/2024,Prod_15,19.53,294,0
13/06/2024,Prod_15,47.49,202,0
14/06/2024,Prod_15,21.56,14,0
15/06/2024,Prod_15,41.01,155,1
16/06/2024,Prod_15,14.85,399,0
17/06/2024,Prod_15,15.66,85,0
18/06/2024,Prod_15,30.18,140,0
19/06/2024,Prod_15,49.9,371,0
20/06/2024,Prod_15,26.36,427,0
21/06/2024,Prod_15,46.88,97,1
22/06/2024,Prod_15,39.53,185,0
23/06/2024,Prod_15,40,488,1
24/06/2024,Prod_15,22.36,342,1
25/06/2024,Prod_15,19.94,358,1
26/06/2024,Prod_15,10.4,492,0
27/06/2024,Prod_15,48.23,432,0
28/06/2024,Prod_15,48.01,189,0
29/06/2024,Prod_15,37.61,82,0
30/06/2024,Prod_15,15.52,300,1
01/01/2024,Prod_16,13.01,180,0
02/01/2024,Prod_16,49.44,446,0
03/01/2024,Prod_16,4.26,386,0
04/01/2024,Prod_16,42.33,349,0
05/01/2024,Prod_16,18.42,455,0
06/01/2024,Prod_16,21.52,415,0
07/01/2024,Prod_16,41.77,105,1
08/01/2024,Prod_16,5.44,381,0
09/01/2024,Prod_16,18.35,210,0
10/01/2024,Prod_16,47.65,329,0
11/01/2024,Prod_16,35.25,249,0
12/01/2024,Prod_16,37.99,72,0
13/01/2024,Prod_16,38.12,161,1
14/01/2024,Prod_16,3.97,133,0
15/01/2024,Prod_16,10.96,240,0
16/01/2024,Prod_16,25.07,78,1
17/01/2024,Prod_16,19.04,58,1
18/01/2024,Prod_16,21.13,461,0
19/01/2024,Prod_16,39.29,125,0
20/01/2024,Prod_16,1.72,11,1
21/01/2024,Prod_16,33.36,468,0
22/01/2024,Prod_16,1.01,407,0
23/01/2024,Prod_16,4.09,429,0
24/01/2024,Prod_16,21.01,27,0
25/01/2024,Prod_16,42.21,207,0
26/01/2024,Prod_16,8.1,222,0
27/01/2024,Prod_16,28.18,312,0
28/01/2024,Prod_16,34.25,382,1
29/01/2024,Prod_16,12.25,250,0
30/01/2024,Prod_16,26.1,315,0
31/01/2024,Prod_16,45.66,208,0
01/02/2024,Prod_16,26.1,109,1
02/02/2024,Prod_16,8.71,296,0
03/02/2024,Prod_16,31.76,402,1
04/02/2024,Prod_16,30.02,435,0
05/02/2024,Prod_16,2.32,61,0
06/02/2024,Prod_16,5.44,122,1
07/02/2024,Prod_16,8.68,239,1
08/02/2024,Prod_16,7.68,106,0
09/02/2024,Prod_16,13.71,279,0
10/02/2024,Prod_16,23.25,36,0
11/02/2024,Prod_16,19.21,38,0
12/02/2024,Prod_16,44.64,72,0
13/02/2024,Prod_16,30.99,56,0
14/02/2024,Prod_16,43.93,167,1
15/02/2024,Prod_16,26.82,221,1
16/02/2024,Prod_16,5.4,76,0
17/02/2024,Prod_16,23.7,210,0
18/02/2024,Prod_16,41.28,498,1
19/02/2024,Prod_16,10.51,211,0
20/02/2024,Prod_16,5.47,228,0
21/02/2024,Prod_16,17.14,225,0
22/02/2024,Prod_16,20.06,453,0
23/02/2024,Prod_16,16.01,254,0
24/02/2024,Prod_16,7.63,487,1
25/02/2024,Prod_16,13.29,156,0
26/02/2024,Prod_16,34.43,474,0
27/02/2024,Prod_16,19.91,363,0
28/02/2024,Prod_16,31.99,149,1
29/02/2024,Prod_16,27.28,318,1
01/03/2024,Prod_16,27.9,279,0
02/03/2024,Prod_16,13.18,405,1
03/03/2024,Prod_16,26.56,459,0
04/03/2024,Prod_16,2.16,490,0
05/03/2024,Prod_16,22.16,376,0
06/03/2024,Prod_16,29.06,231,0
07/03/2024,Prod_16,9.92,400,0
08/03/2024,Prod_16,13.57,190,0
09/03/2024,Prod_16,11.76,225,0
10/03/2024,Prod_16,4.46,475,0
11/03/2024,Prod_16,18.05,65,0
12/03/2024,Prod_16,48.97,108,0
13/03/2024,Prod_16,18.34,80,0
14/03/2024,Prod_16,23.57,133,0
15/03/2024,Prod_16,33,174,1
16/03/2024,Prod_16,32.78,64,1
17/03/2024,Prod_16,47.54,210,0
18/03/2024,Prod_16,43.02,297,0
19/03/2024,Prod_16,39.9,98,0
20/03/2024,Prod_16,47.63,172,1
21/03/2024,Prod_16,12.31,89,0
22/03/2024,Prod_16,31.24,362,1
23/03/2024,Prod_16,44.47,226,0
24/03/2024,Prod_16,31.58,143,1
25/03/2024,Prod_16,48.89,196,0
26/03/2024,Prod_16,5.92,179,1
27/03/2024,Prod_16,22.53,54,0
28/03/2024,Prod_16,48.89,196,1
29/03/2024,Prod_16,19.6,217,0
30/03/2024,Prod_16,37.24,489,0
31/03/2024,Prod_16,2.49,333,1
01/04/2024,Prod_16,35.05,298,1
02/04/2024,Prod_16,46.8,430,0
03/04/2024,Prod_16,19.75,25,0
04/04/2024,Prod_16,2.04,67,1
05/04/2024,Prod_16,2.37,163,1
06/04/2024,Prod_16,44.71,112,0
07/04/2024,Prod_16,36.4,329,0
08/04/2024,Prod_16,6.23,206,1
09/04/2024,Prod_16,3.67,406,0
10/04/2024,Prod_16,40.44,368,1
11/04/2024,Prod_16,40.68,137,1
12/04/2024,Prod_16,6.91,408,1
13/04/2024,Prod_16,15.77,279,1
14/04/2024,Prod_16,39.22,445,1
15/04/2024,Prod_16,26.75,165,1
16/04/2024,Prod_16,47.87,429,1
17/04/2024,Prod_16,24.57,271,0
18/04/2024,Prod_16,34.17,441,0
19/04/2024,Prod_16,25.98,228,0
20/04/2024,Prod_16,47.21,127,1
21/04/2024,Prod_16,20.53,270,0
22/04/2024,Prod_16,12.26,308,0
23/04/2024,Prod_16,17.01,248,0
24/04/2024,Prod_16,42.79,340,1
25/04/2024,Prod_16,25.4,487,1
26/04/2024,Prod_16,18.36,36,1
27/04/2024,Prod_16,27.67,155,0
28/04/2024,Prod_16,7.53,145,0
29/04/2024,Prod_16,1.26,474,0
30/04/2024,Prod_16,14.75,425,0
01/05/2024,Prod_16,30.65,260,0
02/05/2024,Prod_16,35.87,387,0
03/05/2024,Prod_16,41.5,19,0
04/05/2024,Prod_16,46.41,425,0
05/05/2024,Prod_16,21.19,424,0
06/05/2024,Prod_16,37.29,58,0
07/05/2024,Prod_16,4.66,423,0
08/05/2024,Prod_16,3.82,263,0
09/05/2024,Prod_16,7.12,36,0
10/05/2024,Prod_16,22.98,211,0
11/05/2024,Prod_16,11.35,332,0
12/05/2024,Prod_16,15.06,148,1
13/05/2024,Prod_16,32.75,102,0
14/05/2024,Prod_16,18.57,76,0
15/05/2024,Prod_16,28.31,413,1
16/05/2024,Prod_16,21.21,478,0
17/05/2024,Prod_16,9.28,468,0
18/05/2024,Prod_16,4.63,68,0
19/05/2024,Prod_16,12.58,66,0
20/05/2024,Prod_16,3.83,303,0
21/05/2024,Prod_16,31.31,222,0
22/05/2024,Prod_16,39.99,151,1
23/05/2024,Prod_16,17.65,390,0
24/05/2024,Prod_16,19.97,274,1
25/05/2024,Prod_16,40.99,437,1
26/05/2024,Prod_16,11.91,278,1
27/05/2024,Prod_16,6.84,485,1
28/05/2024,Prod_16,25.55,68,0
29/05/2024,Prod_16,32.66,235,1
30/05/2024,Prod_16,30.38,203,0
31/05/2024,Prod_16,35.98,233,1
01/06/2024,Prod_16,3.78,163,0
02/06/2024,Prod_16,21.98,459,0
03/06/2024,Prod_16,12.69,98,1
04/06/2024,Prod_16,38.2,9,0
05/06/2024,Prod_16,43.76,415,0
06/06/2024,Prod_16,14.79,249,0
07/06/2024,Prod_16,5.67,490,1
08/06/2024,Prod_16,13.42,480,0
09/06/2024,Prod_16,6.1,427,0
10/06/2024,Prod_16,16.8,227,1
11/06/2024,Prod_16,27.37,241,0
12/06/2024,Prod_16,48.71,75,0
13/06/2024,Prod_16,20.57,17,1
14/06/2024,Prod_16,11.78,51,0
15/06/2024,Prod_16,9.17,228,0
16/06/2024,Prod_16,9.48,194,0
17/06/2024,Prod_16,10.44,280,0
18/06/2024,Prod_16,38.35,238,0
19/06/2024,Prod_16,3.99,381,0
20/06/2024,Prod_16,49.87,271,0
21/06/2024,Prod_16,26.61,412,0
22/06/2024,Prod_16,27.67,387,0
23/06/2024,Prod_16,18.52,157,1
24/06/2024,Prod_16,34.82,254,1
25/06/2024,Prod_16,24.1,308,0
26/06/2024,Prod_16,17.12,310,0
27/06/2024,Prod_16,13.99,314,1
28/06/2024,Prod_16,46.36,301,0
29/06/2024,Prod_16,15.26,118,1
30/06/2024,Prod_16,22.38,333,0
01/01/2024,Prod_17,18.17,50,1
02/01/2024,Prod_17,5.22,278,0
03/01/2024,Prod_17,10.11,52,0
04/01/2024,Prod_17,10.29,181,1
05/01/2024,Prod_17,34.99,31,1
06/01/2024,Prod_17,20.92,327,0
07/01/2024,Prod_17,39.32,496,1
08/01/2024,Prod_17,35.74,432,0
09/01/2024,Prod_17,10.41,246,0
10/01/2024,Prod_17,28.58,90,0
11/01/2024,Prod_17,37.4,31,0
12/01/2024,Prod_17,32.02,102,1
13/01/2024,Prod_17,30.4,230,0
14/01/2024,Prod_17,37.24,388,0
15/01/2024,Prod_17,3.78,419,0
16/01/2024,Prod_17,36.84,97,0
17/01/2024,Prod_17,14.36,67,0
18/01/2024,Prod_17,29.02,192,0
19/01/2024,Prod_17,12.87,211,1
20/01/2024,Prod_17,42.1,137,0
21/01/2024,Prod_17,24.55,430,0
22/01/2024,Prod_17,32.5,339,0
23/01/2024,Prod_17,39.91,184,0
24/01/2024,Prod_17,44.87,56,0
25/01/2024,Prod_17,36.87,467,0
26/01/2024,Prod_17,8.29,250,0
27/01/2024,Prod_17,42.87,282,1
28/01/2024,Prod_17,31.31,60,0
29/01/2024,Prod_17,30.86,128,1
30/01/2024,Prod_17,46.15,205,0
31/01/2024,Prod_17,13.19,214,0
01/02/2024,Prod_17,12.74,127,0
02/02/2024,Prod_17,26.15,496,0
03/02/2024,Prod_17,37.79,72,0
04/02/2024,Prod_17,22.91,216,1
05/02/2024,Prod_17,32.06,90,0
06/02/2024,Prod_17,23.17,432,0
07/02/2024,Prod_17,30.91,314,0
08/02/2024,Prod_17,41.29,233,0
09/02/2024,Prod_17,9.84,233,0
10/02/2024,Prod_17,35.07,63,1
11/02/2024,Prod_17,39.58,376,0
12/02/2024,Prod_17,22.91,247,1
13/02/2024,Prod_17,16.84,442,0
14/02/2024,Prod_17,1.66,387,0
15/02/2024,Prod_17,40.06,135,0
16/02/2024,Prod_17,17.07,436,0
17/02/2024,Prod_17,18.51,370,0
18/02/2024,Prod_17,17.46,446,0
19/02/2024,Prod_17,25.44,2,0
20/02/2024,Prod_17,35.42,161,1
21/02/2024,Prod_17,38.82,140,0
22/02/2024,Prod_17,20.24,304,1
23/02/2024,Prod_17,33.49,460,0
24/02/2024,Prod_17,36.31,309,1
25/02/2024,Prod_17,15.55,202,0
26/02/2024,Prod_17,5.73,125,0
27/02/2024,Prod_17,44.84,425,1
28/02/2024,Prod_17,34.18,373,0
29/02/2024,Prod_17,32.76,347,0
01/03/2024,Prod_17,3.89,82,0
02/03/2024,Prod_17,41.08,442,0
03/03/2024,Prod_17,28.74,324,1
04/03/2024,Prod_17,42.55,488,1
05/03/2024,Prod_17,48.75,407,1
06/03/2024,Prod_17,47.9,469,1
07/03/2024,Prod_17,42.95,164,0
08/03/2024,Prod_17,1.54,350,0
09/03/2024,Prod_17,44.4,240,1
10/03/2024,Prod_17,4.68,213,0
11/03/2024,Prod_17,42.71,471,0
12/03/2024,Prod_17,14.73,149,0
13/03/2024,Prod_17,30.89,72,1
14/03/2024,Prod_17,2.87,103,0
15/03/2024,Prod_17,38.79,183,1
16/03/2024,Prod_17,6.47,184,0
17/03/2024,Prod_17,21.12,13,0
18/03/2024,Prod_17,41.05,380,1
19/03/2024,Prod_17,35.07,232,1
20/03/2024,Prod_17,1.3,150,0
21/03/2024,Prod_17,20.75,263,0
22/03/2024,Prod_17,3.05,24,0
23/03/2024,Prod_17,34,189,1
24/03/2024,Prod_17,48.48,133,0
25/03/2024,Prod_17,33.11,50,0
26/03/2024,Prod_17,11.99,446,1
27/03/2024,Prod_17,18.41,183,0
28/03/2024,Prod_17,48.86,26,0
29/03/2024,Prod_17,11.98,499,1
30/03/2024,Prod_17,28.51,138,1
31/03/2024,Prod_17,20.62,11,1
01/04/2024,Prod_17,38.65,296,0
02/04/2024,Prod_17,43.5,102,1
03/04/2024,Prod_17,17.7,11,1
04/04/2024,Prod_17,33.36,112,0
05/04/2024,Prod_17,27.9,94,0
06/04/2024,Prod_17,14.64,260,0
07/04/2024,Prod_17,14.33,258,1
08/04/2024,Prod_17,27.39,461,1
09/04/2024,Prod_17,8.55,167,1
10/04/2024,Prod_17,40.73,209,0
11/04/2024,Prod_17,4.38,407,0
12/04/2024,Prod_17,5.63,45,0
13/04/2024,Prod_17,17.77,330,1
14/04/2024,Prod_17,6.79,205,0
15/04/2024,Prod_17,24.31,426,0
16/04/2024,Prod_17,20.58,359,0
17/04/2024,Prod_17,36.37,42,0
18/04/2024,Prod_17,47.7,285,0
19/04/2024,Prod_17,37.92,400,1
20/04/2024,Prod_17,9.79,451,0
21/04/2024,Prod_17,46.84,100,0
22/04/2024,Prod_17,20.21,444,0
23/04/2024,Prod_17,24.24,388,0
24/04/2024,Prod_17,21.66,356,1
25/04/2024,Prod_17,14.75,272,0
26/04/2024,Prod_17,44.86,425,0
27/04/2024,Prod_17,17.28,6,1
28/04/2024,Prod_17,29.35,42,0
29/04/2024,Prod_17,12.76,384,1
30/04/2024,Prod_17,40.07,441,0
01/05/2024,Prod_17,38.94,412,0
02/05/2024,Prod_17,15.52,356,0
03/05/2024,Prod_17,34.4,407,0
04/05/2024,Prod_17,35.49,253,1
05/05/2024,Prod_17,28.56,76,1
06/05/2024,Prod_17,30.43,42,0
07/05/2024,Prod_17,29.15,351,0
08/05/2024,Prod_17,5.01,268,1
09/05/2024,Prod_17,33.84,380,0
10/05/2024,Prod_17,24.02,480,0
11/05/2024,Prod_17,22.48,217,0
12/05/2024,Prod_17,43.14,64,0
13/05/2024,Prod_17,2.14,442,0
14/05/2024,Prod_17,13.31,179,0
15/05/2024,Prod_17,6.95,29,0
16/05/2024,Prod_17,2.73,275,1
17/05/2024,Prod_17,14.51,470,0
18/05/2024,Prod_17,49.44,216,0
19/05/2024,Prod_17,14.24,353,0
20/05/2024,Prod_17,33.52,484,1
21/05/2024,Prod_17,6.8,301,0
22/05/2024,Prod_17,30.49,488,0
23/05/2024,Prod_17,49.24,54,1
24/05/2024,Prod_17,15.3,366,0
25/05/2024,Prod_17,42.56,80,0
26/05/2024,Prod_17,49.88,194,1
27/05/2024,Prod_17,29.84,200,0
28/05/2024,Prod_17,16.16,13,0
29/05/2024,Prod_17,34,222,0
30/05/2024,Prod_17,42.4,193,1
31/05/2024,Prod_17,9.4,396,0
01/06/2024,Prod_17,23.17,369,1
02/06/2024,Prod_17,16.64,327,1
03/06/2024,Prod_17,14.88,240,0
04/06/2024,Prod_17,43.18,270,1
05/06/2024,Prod_17,21.66,298,0
06/06/2024,Prod_17,17.61,99,0
07/06/2024,Prod_17,30.57,220,0
08/06/2024,Prod_17,11.75,332,0
09/06/2024,Prod_17,12.26,104,0
10/06/2024,Prod_17,26.49,432,0
11/06/2024,Prod_17,21.05,377,0
12/06/2024,Prod_17,15.45,408,0
13/06/2024,Prod_17,3.64,65,1
14/06/2024,Prod_17,26.52,145,0
15/06/2024,Prod_17,41.01,38,1
16/06/2024,Prod_17,42.72,28,1
17/06/2024,Prod_17,12.54,289,0
18/06/2024,Prod_17,30.38,408,0
19/06/2024,Prod_17,42.94,367,0
20/06/2024,Prod_17,21.03,237,1
21/06/2024,Prod_17,46.67,126,0
22/06/2024,Prod_17,45.25,384,0
23/06/2024,Prod_17,11.2,326,0
24/06/2024,Prod_17,13.69,85,0
25/06/2024,Prod_17,9.84,237,0
26/06/2024,Prod_17,10.61,246,0
27/06/2024,Prod_17,45.49,388,0
28/06/2024,Prod_17,46.63,417,1
29/06/2024,Prod_17,3.54,375,1
30/06/2024,Prod_17,30.09,266,0
01/01/2024,Prod_18,28.65,249,1
02/01/2024,Prod_18,20.14,292,1
03/01/2024,Prod_18,31.95,205,0
04/01/2024,Prod_18,47.42,228,0
05/01/2024,Prod_18,9.34,240,1
06/01/2024,Prod_18,6.9,73,0
07/01/2024,Prod_18,2.64,159,1
08/01/2024,Prod_18,18.83,388,0
09/01/2024,Prod_18,17.54,378,0
10/01/2024,Prod_18,22.11,212,0
11/01/2024,Prod_18,25.66,136,0
12/01/2024,Prod_18,38.13,283,0
13/01/2024,Prod_18,20.21,164,0
14/01/2024,Prod_18,17.2,137,0
15/01/2024,Prod_18,41.52,171,0
16/01/2024,Prod_18,42.64,152,0
17/01/2024,Prod_18,12.41,165,1
18/01/2024,Prod_18,16.42,297,0
19/01/2024,Prod_18,41.43,104,1
20/01/2024,Prod_18,4.89,222,1
21/01/2024,Prod_18,16.97,282,0
22/01/2024,Prod_18,22.97,388,0
23/01/2024,Prod_18,10.17,372,1
24/01/2024,Prod_18,9.82,129,1
25/01/2024,Prod_18,21.82,404,0
26/01/2024,Prod_18,37.97,220,1
27/01/2024,Prod_18,42.17,173,0
28/01/2024,Prod_18,48.98,472,0
29/01/2024,Prod_18,4.63,348,0
30/01/2024,Prod_18,11.62,476,0
31/01/2024,Prod_18,38.07,453,1
01/02/2024,Prod_18,27.49,96,1
02/02/2024,Prod_18,17.06,52,0
03/02/2024,Prod_18,11.07,94,0
04/02/2024,Prod_18,14.74,64,0
05/02/2024,Prod_18,22.04,21,0
06/02/2024,Prod_18,9.68,106,0
07/02/2024,Prod_18,48.25,336,0
08/02/2024,Prod_18,6.27,200,0
09/02/2024,Prod_18,49.29,332,0
10/02/2024,Prod_18,42.25,352,1
11/02/2024,Prod_18,21.73,281,1
12/02/2024,Prod_18,37.25,451,0
13/02/2024,Prod_18,33.9,282,0
14/02/2024,Prod_18,11.45,100,0
15/02/2024,Prod_18,17.61,337,0
16/02/2024,Prod_18,26.14,27,1
17/02/2024,Prod_18,32.25,245,0
18/02/2024,Prod_18,27.6,436,0
19/02/2024,Prod_18,24.18,63,0
20/02/2024,Prod_18,22.71,342,1
21/02/2024,Prod_18,25.41,374,0
22/02/2024,Prod_18,22.28,429,0
23/02/2024,Prod_18,27.53,442,1
24/02/2024,Prod_18,44.51,38,0
25/02/2024,Prod_18,32.01,419,0
26/02/2024,Prod_18,36.41,302,0
27/02/2024,Prod_18,30.28,127,1
28/02/2024,Prod_18,32.51,71,1
29/02/2024,Prod_18,29.34,387,0
01/03/2024,Prod_18,2.32,134,0
02/03/2024,Prod_18,49.98,253,0
03/03/2024,Prod_18,2.65,13,0
04/03/2024,Prod_18,20.36,174,0
05/03/2024,Prod_18,6.15,463,0
06/03/2024,Prod_18,5.75,90,0
07/03/2024,Prod_18,39.88,368,1
08/03/2024,Prod_18,21.87,289,0
09/03/2024,Prod_18,40.26,207,0
10/03/2024,Prod_18,14.37,62,0
11/03/2024,Prod_18,13.57,319,0
12/03/2024,Prod_18,13.31,312,0
13/03/2024,Prod_18,31.19,39,0
14/03/2024,Prod_18,40.93,60,1
15/03/2024,Prod_18,23.16,105,1
16/03/2024,Prod_18,19.58,239,0
17/03/2024,Prod_18,48.71,462,0
18/03/2024,Prod_18,6.72,127,0
19/03/2024,Prod_18,24.85,83,1
20/03/2024,Prod_18,21.02,220,0
21/03/2024,Prod_18,5.81,408,0
22/03/2024,Prod_18,14.14,434,1
23/03/2024,Prod_18,2.39,105,1
24/03/2024,Prod_18,43.97,417,1
25/03/2024,Prod_18,30.78,460,1
26/03/2024,Prod_18,40.94,74,0
27/03/2024,Prod_18,26.56,135,1
28/03/2024,Prod_18,30.38,430,0
29/03/2024,Prod_18,35.34,378,1
30/03/2024,Prod_18,45.49,62,0
31/03/2024,Prod_18,5.5,1,0
01/04/2024,Prod_18,17.22,79,0
02/04/2024,Prod_18,35.74,374,0
03/04/2024,Prod_18,47.96,65,0
04/04/2024,Prod_18,49.06,429,0
05/04/2024,Prod_18,32.27,468,0
06/04/2024,Prod_18,10.49,183,0
07/04/2024,Prod_18,6.84,66,0
08/04/2024,Prod_18,47.36,323,0
09/04/2024,Prod_18,22.26,356,0
10/04/2024,Prod_18,10.55,208,1
11/04/2024,Prod_18,46.76,54,0
12/04/2024,Prod_18,6.12,221,0
13/04/2024,Prod_18,36.75,236,0
14/04/2024,Prod_18,31.64,377,1
15/04/2024,Prod_18,5.3,100,0
16/04/2024,Prod_18,17.6,447,0
17/04/2024,Prod_18,8.35,438,1
18/04/2024,Prod_18,30.62,492,1
19/04/2024,Prod_18,24.38,103,1
20/04/2024,Prod_18,1.21,436,0
21/04/2024,Prod_18,48.81,182,1
22/04/2024,Prod_18,18.13,451,0
23/04/2024,Prod_18,13.65,421,1
24/04/2024,Prod_18,11.9,108,1
25/04/2024,Prod_18,8.78,12,1
26/04/2024,Prod_18,49.96,443,0
27/04/2024,Prod_18,15.46,404,1
28/04/2024,Prod_18,20.87,343,0
29/04/2024,Prod_18,43.7,86,0
30/04/2024,Prod_18,32.45,288,0
01/05/2024,Prod_18,19.07,327,0
02/05/2024,Prod_18,45.02,214,0
03/05/2024,Prod_18,37.74,44,0
04/05/2024,Prod_18,12.17,322,0
05/05/2024,Prod_18,32.54,78,0
06/05/2024,Prod_18,46.2,55,1
07/05/2024,Prod_18,25.33,272,1
08/05/2024,Prod_18,36.95,344,0
09/05/2024,Prod_18,48.58,71,1
10/05/2024,Prod_18,34.83,68,0
11/05/2024,Prod_18,6.02,180,1
12/05/2024,Prod_18,12.98,380,0
13/05/2024,Prod_18,30.16,421,1
14/05/2024,Prod_18,14.5,174,1
15/05/2024,Prod_18,47.92,169,0
16/05/2024,Prod_18,20.86,389,0
17/05/2024,Prod_18,23.4,450,0
18/05/2024,Prod_18,35.38,261,0
19/05/2024,Prod_18,26.69,447,0
20/05/2024,Prod_18,19.73,125,0
21/05/2024,Prod_18,4.76,131,0
22/05/2024,Prod_18,30.23,234,0
23/05/2024,Prod_18,43.51,392,1
24/05/2024,Prod_18,34.6,154,1
25/05/2024,Prod_18,19.69,330,0
26/05/2024,Prod_18,7.26,125,0
27/05/2024,Prod_18,41,354,0
28/05/2024,Prod_18,47.15,494,0
29/05/2024,Prod_18,20.03,379,0
30/05/2024,Prod_18,36.7,100,1
31/05/2024,Prod_18,21.13,53,1
01/06/2024,Prod_18,25.61,332,0
02/06/2024,Prod_18,41.99,468,0
03/06/2024,Prod_18,5.09,128,1
04/06/2024,Prod_18,26.99,413,1
05/06/2024,Prod_18,11.52,14,1
06/06/2024,Prod_18,17.65,496,0
07/06/2024,Prod_18,32.58,5,0
08/06/2024,Prod_18,2.33,250,0
09/06/2024,Prod_18,30.1,368,0
10/06/2024,Prod_18,14.89,27,1
11/06/2024,Prod_18,33.8,125,0
12/06/2024,Prod_18,7.94,452,1
13/06/2024,Prod_18,37.05,29,0
14/06/2024,Prod_18,32.64,3,1
15/06/2024,Prod_18,48.59,481,0
16/06/2024,Prod_18,45.65,414,0
17/06/2024,Prod_18,14.88,228,0
18/06/2024,Prod_18,2.34,137,0
19/06/2024,Prod_18,33.11,257,1
20/06/2024,Prod_18,30.54,240,0
21/06/2024,Prod_18,2.34,279,1
22/06/2024,Prod_18,7.01,323,0
23/06/2024,Prod_18,29.65,160,0
24/06/2024,Prod_18,45.68,472,1
25/06/2024,Prod_18,45.42,6,1
26/06/2024,Prod_18,8.42,461,0
27/06/2024,Prod_18,19.84,305,1
28/06/2024,Prod_18,3.12,143,0
29/06/2024,Prod_18,23.99,442,0
30/06/2024,Prod_18,37.9,181,1
01/01/2024,Prod_19,39.71,30,0
02/01/2024,Prod_19,25.45,460,0
03/01/2024,Prod_19,5.7,253,0
04/01/2024,Prod_19,19.69,40,0
05/01/2024,Prod_19,46.67,187,0
06/01/2024,Prod_19,12.25,319,0
07/01/2024,Prod_19,16.67,304,1
08/01/2024,Prod_19,37.59,227,0
09/01/2024,Prod_19,36.95,220,0
10/01/2024,Prod_19,45.7,380,1
11/01/2024,Prod_19,20.02,324,0
12/01/2024,Prod_19,26.22,391,1
13/01/2024,Prod_19,23.9,431,1
14/01/2024,Prod_19,46.46,43,1
15/01/2024,Prod_19,38.7,144,0
16/01/2024,Prod_19,41.74,278,0
17/01/2024,Prod_19,7.52,319,0
18/01/2024,Prod_19,39.8,174,0
19/01/2024,Prod_19,22.22,247,0
20/01/2024,Prod_19,2.14,173,0
21/01/2024,Prod_19,3.94,41,0
22/01/2024,Prod_19,34.22,409,0
23/01/2024,Prod_19,19.23,50,0
24/01/2024,Prod_19,43.54,323,1
25/01/2024,Prod_19,36.98,180,0
26/01/2024,Prod_19,2.06,342,0
27/01/2024,Prod_19,34.66,159,0
28/01/2024,Prod_19,10.43,37,0
29/01/2024,Prod_19,21.71,406,0
30/01/2024,Prod_19,31.61,27,0
31/01/2024,Prod_19,43.76,376,0
01/02/2024,Prod_19,23.35,386,1
02/02/2024,Prod_19,40.62,256,0
03/02/2024,Prod_19,39.37,278,0
04/02/2024,Prod_19,21.31,249,0
05/02/2024,Prod_19,25.55,181,0
06/02/2024,Prod_19,35.32,17,0
07/02/2024,Prod_19,2.53,368,0
08/02/2024,Prod_19,44.65,125,1
09/02/2024,Prod_19,38.72,312,0
10/02/2024,Prod_19,13.22,212,0
11/02/2024,Prod_19,49.08,472,0
12/02/2024,Prod_19,9.79,237,1
13/02/2024,Prod_19,45.79,415,0
14/02/2024,Prod_19,16.9,299,0
15/02/2024,Prod_19,38.39,200,1
16/02/2024,Prod_19,23.36,377,1
17/02/2024,Prod_19,37.09,181,0
18/02/2024,Prod_19,8.63,389,0
