Date,StoreID,ProductCategory,UnitsSold,SalesValue,Region
17/01/2024,Store_7,Frozen,57,12.28,North
18/01/2024,Store_7,Beverages,97,66.03,East
19/01/2024,Store_7,Produce,198,28.72,West
20/01/2024,Store_7,Dairy,135,3.85,West
21/01/2024,Store_7,Dairy,147,42.07,South
22/01/2024,Store_7,Dairy,172,43.92,South
23/01/2024,Store_7,Produce,63,47.25,South
24/01/2024,Store_7,Frozen,65,70.78,West
25/01/2024,Store_7,Dairy,39,31.58,South
26/01/2024,Store_7,Beverages,109,32.21,West
27/01/2024,Store_7,Dairy,26,6.99,East
28/01/2024,Store_7,Frozen,172,69,East
29/01/2024,Store_7,Produce,12,57.21,West
30/01/2024,Store_7,Dairy,150,35.59,North
31/01/2024,Store_7,Dairy,77,70.81,West
01/02/2024,Store_7,Beverages,142,54.2,East
02/02/2024,Store_7,Beverages,86,47.46,East
03/02/2024,Store_7,Dairy,30,51.62,West
04/02/2024,Store_7,Dairy,172,64,West
05/02/2024,Store_7,Beverages,166,66.34,West
06/02/2024,Store_7,Frozen,187,29.61,East
07/02/2024,Store_7,Bakery,170,14.93,North
08/02/2024,Store_7,Bakery,52,16.51,West
09/02/2024,Store_7,Dairy,63,64.3,East
10/02/2024,Store_7,Beverages,189,87.41,West
11/02/2024,Store_7,Produce,120,41.54,East
12/02/2024,Store_7,Produce,105,17.78,West
13/02/2024,Store_7,Bakery,162,75.9,East
14/02/2024,Store_7,Frozen,39,83.42,West
15/02/2024,Store_7,Bakery,41,88.18,South
16/02/2024,Store_7,Dairy,121,61.08,West
17/02/2024,Store_7,Frozen,108,86.21,East
18/02/2024,Store_7,Produce,165,2.53,West
19/02/2024,Store_7,Beverages,65,11.62,North
20/02/2024,Store_7,Beverages,118,10.17,West
21/02/2024,Store_7,Dairy,79,71.55,West
22/02/2024,Store_7,Bakery,160,7.89,West
23/02/2024,Store_7,Dairy,8,50.14,North
24/02/2024,Store_7,Beverages,97,47.8,North
25/02/2024,Store_7,Produce,18,31.76,North
26/02/2024,Store_7,Beverages,173,87.17,South
27/02/2024,Store_7,Frozen,96,17.87,North
28/02/2024,Store_7,Beverages,33,35.89,South
29/02/2024,Store_7,Beverages,5,77.64,West
01/03/2024,Store_7,Frozen,127,4.01,South
02/03/2024,Store_7,Bakery,74,67.62,West
03/03/2024,Store_7,Beverages,126,81.82,South
04/03/2024,Store_7,Dairy,164,93.29,North
05/03/2024,Store_7,Beverages,151,87.75,North
06/03/2024,Store_7,Dairy,168,32.62,South
07/03/2024,Store_7,Frozen,5,59.05,South
08/03/2024,Store_7,Beverages,34,8.65,North
09/03/2024,Store_7,Frozen,24,26.53,West
10/03/2024,Store_7,Frozen,145,10.33,West
11/03/2024,Store_7,Bakery,95,32.2,West
12/03/2024,Store_7,Beverages,71,87.64,West
13/03/2024,Store_7,Dairy,92,35.37,East
14/03/2024,Store_7,Dairy,125,56.63,West
15/03/2024,Store_7,Beverages,22,43.9,East
16/03/2024,Store_7,Bakery,15,46.43,East
17/03/2024,Store_7,Bakery,101,96.99,North
18/03/2024,Store_7,Bakery,15,30.32,North
19/03/2024,Store_7,Dairy,153,63.11,South
20/03/2024,Store_7,Frozen,53,42.59,West
21/03/2024,Store_7,Bakery,149,7.05,West
22/03/2024,Store_7,Dairy,102,49.44,North
23/03/2024,Store_7,Dairy,194,81.52,North
24/03/2024,Store_7,Frozen,113,10.78,North
25/03/2024,Store_7,Beverages,32,7.89,South
26/03/2024,Store_7,Beverages,21,16.21,West
27/03/2024,Store_7,Bakery,196,76.68,South
28/03/2024,Store_7,Bakery,172,72.68,East
29/03/2024,Store_7,Frozen,83,56.94,East
30/03/2024,Store_7,Bakery,194,47.35,West
31/03/2024,Store_7,Frozen,14,88.94,North
01/01/2024,Store_8,Dairy,15,76.9,North
02/01/2024,Store_8,Bakery,148,81.38,South
03/01/2024,Store_8,Dairy,34,81.51,East
04/01/2024,Store_8,Produce,164,64.63,East
05/01/2024,Store_8,Frozen,83,46.34,West
06/01/2024,Store_8,Produce,9,86.6,East
07/01/2024,Store_8,Bakery,199,92.67,North
08/01/2024,Store_8,Dairy,158,3.36,North
09/01/2024,Store_8,Bakery,77,6.1,North
10/01/2024,Store_8,Produce,191,95.92,West
11/01/2024,Store_8,Bakery,163,28.44,South
12/01/2024,Store_8,Beverages,141,87.46,East
13/01/2024,Store_8,Produce,174,39.49,West
14/01/2024,Store_8,Bakery,184,12.79,South
15/01/2024,Store_8,Dairy,9,8.96,West
16/01/2024,Store_8,Bakery,36,16.49,East
17/01/2024,Store_8,Dairy,117,25.74,North
18/01/2024,Store_8,Beverages,3,49.36,South
19/01/2024,Store_8,Bakery,19,70.45,South
20/01/2024,Store_8,Beverages,156,98.65,West
21/01/2024,Store_8,Produce,23,44.71,West
22/01/2024,Store_8,Dairy,104,52.3,North
23/01/2024,Store_8,Produce,135,52.66,West
24/01/2024,Store_8,Dairy,105,54.4,East
25/01/2024,Store_8,Beverages,142,52.26,East
26/01/2024,Store_8,Frozen,46,1.87,East
27/01/2024,Store_8,Bakery,143,1.17,East
28/01/2024,Store_8,Beverages,195,10.67,North
29/01/2024,Store_8,Dairy,15,11.05,North
30/01/2024,Store_8,Dairy,51,70.78,North
31/01/2024,Store_8,Dairy,110,21.29,West
01/02/2024,Store_8,Dairy,8,89.58,North
02/02/2024,Store_8,Bakery,69,92.93,South
03/02/2024,Store_8,Produce,190,97.61,South
04/02/2024,Store_8,Frozen,179,93.97,South
05/02/2024,Store_8,Bakery,63,27.92,West
06/02/2024,Store_8,Dairy,68,51.47,West
07/02/2024,Store_8,Bakery,144,18.37,North
08/02/2024,Store_8,Beverages,152,80.81,East
09/02/2024,Store_8,Dairy,6,88.95,South
10/02/2024,Store_8,Frozen,119,85.28,West
11/02/2024,Store_8,Dairy,57,43.9,South
12/02/2024,Store_8,Frozen,31,76.11,North
13/02/2024,Store_8,Frozen,6,10.66,West
14/02/2024,Store_8,Produce,157,4.98,East
15/02/2024,Store_8,Produce,67,75.57,East
16/02/2024,Store_8,Bakery,131,43.11,West
17/02/2024,Store_8,Bakery,156,99.56,East
18/02/2024,Store_8,Frozen,74,10.63,North
19/02/2024,Store_8,Dairy,114,85.71,East
20/02/2024,Store_8,Beverages,97,48.52,South
21/02/2024,Store_8,Beverages,176,82.89,South
22/02/2024,Store_8,Dairy,80,81.9,South
23/02/2024,Store_8,Dairy,123,91.68,West
24/02/2024,Store_8,Produce,138,30.49,West
25/02/2024,Store_8,Beverages,33,95.03,West
26/02/2024,Store_8,Frozen,195,16.02,West
27/02/2024,Store_8,Bakery,197,9.11,West
28/02/2024,Store_8,Produce,140,43.73,North
29/02/2024,Store_8,Beverages,185,83,West
01/03/2024,Store_8,Dairy,44,47.87,East
02/03/2024,Store_8,Beverages,13,83.1,North
03/03/2024,Store_8,Frozen,152,73.24,West
04/03/2024,Store_8,Produce,172,21.73,East
05/03/2024,Store_8,Dairy,57,94.94,North
06/03/2024,Store_8,Frozen,96,7.02,South
07/03/2024,Store_8,Bakery,144,89.93,North
08/03/2024,Store_8,Produce,109,31.14,West
09/03/2024,Store_8,Frozen,120,50.51,North
10/03/2024,Store_8,Frozen,100,42.81,North
11/03/2024,Store_8,Dairy,149,18.01,South
12/03/2024,Store_8,Bakery,111,36.46,North
13/03/2024,Store_8,Frozen,51,20.1,North
14/03/2024,Store_8,Produce,21,21.18,South
15/03/2024,Store_8,Frozen,60,19.52,West
16/03/2024,Store_8,Beverages,179,49.41,East
17/03/2024,Store_8,Produce,21,80,North
18/03/2024,Store_8,Produce,107,57.33,South
19/03/2024,Store_8,Frozen,126,89.43,North
20/03/2024,Store_8,Dairy,134,64.02,West
21/03/2024,Store_8,Produce,73,69.24,West
22/03/2024,Store_8,Beverages,193,67.09,South
23/03/2024,Store_8,Dairy,76,45.5,East
24/03/2024,Store_8,Dairy,186,69.24,East
25/03/2024,Store_8,Dairy,78,7.9,North
26/03/2024,Store_8,Produce,134,86.13,South
27/03/2024,Store_8,Dairy,65,78,East
28/03/2024,Store_8,Frozen,86,25.28,West
29/03/2024,Store_8,Dairy,34,77.04,East
30/03/2024,Store_8,Beverages,56,2.25,South
31/03/2024,Store_8,Bakery,75,22.51,West
01/01/2024,Store_9,Beverages,3,7.45,North
02/01/2024,Store_9,Produce,170,78.24,West
03/01/2024,Store_9,Dairy,190,75.83,East
04/01/2024,Store_9,Dairy,6,81.55,East
05/01/2024,Store_9,Frozen,6,1.44,East
06/01/2024,Store_9,Dairy,191,50.62,North
07/01/2024,Store_9,Beverages,148,70.78,East
08/01/2024,Store_9,Produce,149,16.38,South
09/01/2024,Store_9,Bakery,2,65.33,North
10/01/2024,Store_9,Dairy,90,9.33,West
11/01/2024,Store_9,Bakery,56,18.95,East
12/01/2024,Store_9,Dairy,96,48.1,South
13/01/2024,Store_9,Produce,10,65.7,South
14/01/2024,Store_9,Beverages,87,15.44,North
15/01/2024,Store_9,Produce,70,19.34,South
16/01/2024,Store_9,Bakery,151,21.24,North
17/01/2024,Store_9,Dairy,113,24.63,North
18/01/2024,Store_9,Bakery,30,23.43,North
19/01/2024,Store_9,Beverages,128,40.12,West
20/01/2024,Store_9,Produce,78,65.73,West
21/01/2024,Store_9,Bakery,165,44.37,South
22/01/2024,Store_9,Bakery,55,77.82,West
23/01/2024,Store_9,Beverages,49,72.21,North
24/01/2024,Store_9,Dairy,34,13.53,North
25/01/2024,Store_9,Bakery,105,5.84,West
26/01/2024,Store_9,Beverages,172,87.92,South
27/01/2024,Store_9,Dairy,22,8.9,North
28/01/2024,Store_9,Dairy,31,15.69,West
29/01/2024,Store_9,Produce,135,3.19,East
30/01/2024,Store_9,Beverages,105,63.21,South
31/01/2024,Store_9,Dairy,149,58.65,South
01/02/2024,Store_9,Produce,16,98.7,South
02/02/2024,Store_9,Frozen,20,88.81,East
03/02/2024,Store_9,Beverages,43,41.67,North
04/02/2024,Store_9,Frozen,172,37.79,South
05/02/2024,Store_9,Dairy,47,30.39,West
06/02/2024,Store_9,Beverages,114,16.09,South
07/02/2024,Store_9,Produce,19,14.67,West
08/02/2024,Store_9,Dairy,48,14.1,South
09/02/2024,Store_9,Beverages,197,12.3,West
10/02/2024,Store_9,Beverages,139,24.81,West
11/02/2024,Store_9,Frozen,157,31.36,West
12/02/2024,Store_9,Dairy,45,96.2,East
13/02/2024,Store_9,Produce,196,58.27,East
14/02/2024,Store_9,Produce,164,98.77,East
15/02/2024,Store_9,Dairy,176,37.87,North
16/02/2024,Store_9,Dairy,87,46.31,West
17/02/2024,Store_9,Bakery,15,33.13,North
18/02/2024,Store_9,Frozen,110,19.11,East
19/02/2024,Store_9,Dairy,172,15.17,West
20/02/2024,Store_9,Dairy,195,94.56,North
21/02/2024,Store_9,Bakery,96,98.69,East
22/02/2024,Store_9,Bakery,168,5.45,North
23/02/2024,Store_9,Beverages,102,15.88,North
24/02/2024,Store_9,Produce,86,42.93,East
25/02/2024,Store_9,Frozen,142,19.45,West
26/02/2024,Store_9,Beverages,191,37.02,South
27/02/2024,Store_9,Dairy,81,13.78,South
28/02/2024,Store_9,Bakery,51,46.19,North
29/02/2024,Store_9,Produce,112,27.9,North
01/03/2024,Store_9,Beverages,186,35.84,North
02/03/2024,Store_9,Produce,15,10.34,West
03/03/2024,Store_9,Bakery,65,43.38,North
04/03/2024,Store_9,Beverages,88,98.34,North
05/03/2024,Store_9,Beverages,183,33.55,North
06/03/2024,Store_9,Produce,76,87.77,East
07/03/2024,Store_9,Bakery,10,84.48,South
08/03/2024,Store_9,Dairy,42,95.25,South
09/03/2024,Store_9,Beverages,95,79.22,East
10/03/2024,Store_9,Dairy,11,66.3,West
11/03/2024,Store_9,Bakery,118,85.8,West
12/03/2024,Store_9,Beverages,144,8.49,West
13/03/2024,Store_9,Beverages,125,46.82,East
14/03/2024,Store_9,Dairy,78,98.94,South
15/03/2024,Store_9,Frozen,147,77.19,South
16/03/2024,Store_9,Dairy,159,96.25,North
17/03/2024,Store_9,Dairy,181,78.18,South
18/03/2024,Store_9,Frozen,90,87.61,West
19/03/2024,Store_9,Bakery,8,70.95,West
20/03/2024,Store_9,Bakery,152,76.29,North
21/03/2024,Store_9,Beverages,136,52.79,North
22/03/2024,Store_9,Produce,111,92.5,South
23/03/2024,Store_9,Produce,176,82.68,North
24/03/2024,Store_9,Beverages,158,84.54,North
25/03/2024,Store_9,Produce,58,67.63,East
26/03/2024,Store_9,Dairy,86,31.15,South
27/03/2024,Store_9,Dairy,55,4.53,West
28/03/2024,Store_9,Frozen,122,93.63,East
29/03/2024,Store_9,Frozen,190,59.03,West
30/03/2024,Store_9,Beverages,108,30.52,North
31/03/2024,Store_9,Beverages,48,15.76,North
01/01/2024,Store_10,Beverages,132,83.12,West
02/01/2024,Store_10,Dairy,165,83.82,East
03/01/2024,Store_10,Produce,136,81.64,East
04/01/2024,Store_10,Beverages,129,64.86,East
05/01/2024,Store_10,Beverages,198,37.24,North
06/01/2024,Store_10,Dairy,47,31.1,South
07/01/2024,Store_10,Dairy,5,1.85,North
08/01/2024,Store_10,Dairy,178,83.53,West
09/01/2024,Store_10,Produce,24,9.66,East
10/01/2024,Store_10,Beverages,175,63.44,South
11/01/2024,Store_10,Bakery,18,50.9,East
12/01/2024,Store_10,Bakery,84,53.14,North
13/01/2024,Store_10,Beverages,156,92.74,South
14/01/2024,Store_10,Beverages,5,4.13,South
15/01/2024,Store_10,Beverages,30,77.57,North
16/01/2024,Store_10,Beverages,1,6.15,East
17/01/2024,Store_10,Produce,86,4.78,East
18/01/2024,Store_10,Bakery,82,43.55,East
19/01/2024,Store_10,Frozen,174,7.24,North
20/01/2024,Store_10,Bakery,69,79.13,West
21/01/2024,Store_10,Bakery,31,53.43,West
22/01/2024,Store_10,Dairy,198,3.87,East
23/01/2024,Store_10,Beverages,91,5.01,South
24/01/2024,Store_10,Beverages,184,61.65,West
25/01/2024,Store_10,Beverages,93,80.81,East
26/01/2024,Store_10,Dairy,127,44.34,West
27/01/2024,Store_10,Produce,156,55.9,East
28/01/2024,Store_10,Produce,16,80.18,West
29/01/2024,Store_10,Frozen,54,61.44,West
30/01/2024,Store_10,Produce,181,23.25,South
31/01/2024,Store_10,Produce,140,61.69,South
01/02/2024,Store_10,Beverages,20,63.2,West
02/02/2024,Store_10,Bakery,82,73.68,East
03/02/2024,Store_10,Produce,162,62.47,South
04/02/2024,Store_10,Produce,181,96.95,North
05/02/2024,Store_10,Dairy,192,20.53,South
06/02/2024,Store_10,Frozen,151,95.16,West
07/02/2024,Store_10,Dairy,109,54.3,West
08/02/2024,Store_10,Beverages,155,67.52,North
09/02/2024,Store_10,Bakery,113,10.85,South
10/02/2024,Store_10,Frozen,17,38.68,West
11/02/2024,Store_10,Dairy,176,77.17,North
12/02/2024,Store_10,Produce,149,70.98,North
13/02/2024,Store_10,Produce,178,4.97,East
14/02/2024,Store_10,Frozen,168,55.11,South
15/02/2024,Store_10,Produce,126,9.74,South
16/02/2024,Store_10,Dairy,3,99.59,South
17/02/2024,Store_10,Dairy,17,89.83,West
18/02/2024,Store_10,Produce,189,3.09,North
19/02/2024,Store_10,Produce,50,86.01,East
20/02/2024,Store_10,Beverages,122,92.02,South
21/02/2024,Store_10,Bakery,90,36,East
22/02/2024,Store_10,Frozen,87,72.23,East
23/02/2024,Store_10,Dairy,6,44.77,North
24/02/2024,Store_10,Frozen,156,65.87,South
25/02/2024,Store_10,Beverages,55,34.69,East
26/02/2024,Store_10,Dairy,186,32.93,South
27/02/2024,Store_10,Beverages,173,43.02,South
28/02/2024,Store_10,Beverages,147,15.41,South
29/02/2024,Store_10,Produce,102,83.28,East
01/03/2024,Store_10,Frozen,29,35.52,North
02/03/2024,Store_10,Frozen,151,40.61,North
03/03/2024,Store_10,Produce,111,89.51,East
04/03/2024,Store_10,Frozen,160,50.17,West
05/03/2024,Store_10,Produce,10,54.88,South
06/03/2024,Store_10,Dairy,91,95.69,South
07/03/2024,Store_10,Beverages,177,88.79,North
08/03/2024,Store_10,Beverages,193,17.78,East
09/03/2024,Store_10,Frozen,29,47.85,East
10/03/2024,Store_10,Bakery,187,97.16,West
11/03/2024,Store_10,Beverages,45,37.86,West
12/03/2024,Store_10,Produce,195,37.79,North
13/03/2024,Store_10,Bakery,51,20.31,West
14/03/2024,Store_10,Bakery,101,12.32,West
15/03/2024,Store_10,Beverages,128,74.29,East
16/03/2024,Store_10,Beverages,11,77.23,East
17/03/2024,Store_10,Beverages,82,96.93,West
18/03/2024,Store_10,Produce,128,77.57,North
19/03/2024,Store_10,Bakery,6,25.09,West
20/03/2024,Store_10,Frozen,67,4.97,North
21/03/2024,Store_10,Produce,62,98.56,West
22/03/2024,Store_10,Dairy,133,34.7,East
23/03/2024,Store_10,Beverages,137,31.89,East
24/03/2024,Store_10,Bakery,28,90.69,North
25/03/2024,Store_10,Produce,38,58.92,West
26/03/2024,Store_10,Dairy,43,22.27,West
27/03/2024,Store_10,Produce,117,89.02,North
28/03/2024,Store_10,Produce,149,99.34,West
29/03/2024,Store_10,Frozen,190,9.58,South
30/03/2024,Store_10,Frozen,46,86.36,East
31/03/2024,Store_10,Produce,198,39.66,East
01/01/2024,Store_11,Dairy,166,52.88,North
02/01/2024,Store_11,Bakery,49,91.57,West
03/01/2024,Store_11,Bakery,39,97.36,North
04/01/2024,Store_11,Beverages,71,26.95,South
05/01/2024,Store_11,Beverages,127,22.07,West
06/01/2024,Store_11,Bakery,158,8.97,South
07/01/2024,Store_11,Produce,149,56.62,North
08/01/2024,Store_11,Produce,1,2.35,East
09/01/2024,Store_11,Frozen,160,41.78,South
10/01/2024,Store_11,Frozen,136,8.27,West
11/01/2024,Store_11,Beverages,69,41.12,North
12/01/2024,Store_11,Bakery,30,4.95,North
13/01/2024,Store_11,Produce,115,83.69,North
14/01/2024,Store_11,Bakery,8,21.76,East
15/01/2024,Store_11,Dairy,113,33.5,North
16/01/2024,Store_11,Bakery,19,87.13,North
17/01/2024,Store_11,Dairy,59,74.88,East
18/01/2024,Store_11,Frozen,183,22.68,North
19/01/2024,Store_11,Frozen,158,8.12,North
20/01/2024,Store_11,Beverages,79,71.85,South
21/01/2024,Store_11,Bakery,36,39.68,North
22/01/2024,Store_11,Bakery,55,76.84,East
23/01/2024,Store_11,Dairy,44,45.08,South
24/01/2024,Store_11,Frozen,155,35.25,North
25/01/2024,Store_11,Dairy,77,45.67,East
26/01/2024,Store_11,Frozen,78,75.11,West
27/01/2024,Store_11,Dairy,101,90.32,North
28/01/2024,Store_11,Frozen,182,5.93,West
29/01/2024,Store_11,Dairy,176,52.89,South
30/01/2024,Store_11,Frozen,30,4.25,East
31/01/2024,Store_11,Dairy,39,47.37,South
01/02/2024,Store_11,Bakery,13,88.64,West
02/02/2024,Store_11,Beverages,122,36.8,West
03/02/2024,Store_11,Dairy,144,93.31,West
04/02/2024,Store_11,Beverages,172,63.43,East
05/02/2024,Store_11,Bakery,199,93.48,West
06/02/2024,Store_11,Bakery,112,75.96,West
07/02/2024,Store_11,Frozen,155,11.24,East
08/02/2024,Store_11,Beverages,45,23.88,West
09/02/2024,Store_11,Produce,119,40.02,North
10/02/2024,Store_11,Frozen,35,17.84,West
11/02/2024,Store_11,Beverages,156,50,East
12/02/2024,Store_11,Dairy,7,47.67,West
13/02/2024,Store_11,Dairy,190,95.67,East
14/02/2024,Store_11,Bakery,110,43.94,West
15/02/2024,Store_11,Produce,114,78.78,North
16/02/2024,Store_11,Dairy,51,94.25,East
17/02/2024,Store_11,Beverages,46,87.82,East
18/02/2024,Store_11,Beverages,20,21.66,East
19/02/2024,Store_11,Dairy,96,50.11,East
20/02/2024,Store_11,Beverages,38,35.43,West
21/02/2024,Store_11,Beverages,189,40.59,West
22/02/2024,Store_11,Bakery,104,36.72,North
23/02/2024,Store_11,Produce,32,82.81,North
24/02/2024,Store_11,Bakery,154,45.76,West
25/02/2024,Store_11,Produce,58,52.85,South
26/02/2024,Store_11,Beverages,167,98.26,East
27/02/2024,Store_11,Produce,148,6.94,West
28/02/2024,Store_11,Beverages,82,49.31,North
29/02/2024,Store_11,Beverages,50,77.63,East
01/03/2024,Store_11,Bakery,52,15.97,North
02/03/2024,Store_11,Bakery,86,61.54,South
03/03/2024,Store_11,Frozen,115,24.71,East
04/03/2024,Store_11,Dairy,150,86.87,South
05/03/2024,Store_11,Frozen,53,33.38,South
06/03/2024,Store_11,Frozen,66,33.58,South
07/03/2024,Store_11,Produce,117,60.22,West
08/03/2024,Store_11,Beverages,43,19.17,North
09/03/2024,Store_11,Beverages,82,29.2,East
10/03/2024,Store_11,Beverages,151,42.25,West
11/03/2024,Store_11,Dairy,64,36.01,North
12/03/2024,Store_11,Produce,137,52.96,West
13/03/2024,Store_11,Produce,113,60.36,North
14/03/2024,Store_11,Beverages,135,57.1,East
15/03/2024,Store_11,Frozen,169,65.76,East
16/03/2024,Store_11,Dairy,54,31.47,East
17/03/2024,Store_11,Frozen,65,13.52,East
18/03/2024,Store_11,Bakery,2,76.32,North
19/03/2024,Store_11,Produce,132,85.23,West
20/03/2024,Store_11,Produce,78,26.44,East
21/03/2024,Store_11,Frozen,32,41.3,East
22/03/2024,Store_11,Dairy,100,50.36,East
23/03/2024,Store_11,Produce,130,53.8,South
24/03/2024,Store_11,Frozen,104,66.29,East
25/03/2024,Store_11,Dairy,192,5.12,East
26/03/2024,Store_11,Frozen,142,72.43,North
27/03/2024,Store_11,Dairy,148,7.14,South
28/03/2024,Store_11,Beverages,89,47.36,North
29/03/2024,Store_11,Dairy,49,82.94,West
30/03/2024,Store_11,Bakery,136,45.67,South
31/03/2024,Store_11,Beverages,191,15.76,North
01/01/2024,Store_12,Frozen,174,98.52,North
02/01/2024,Store_12,Beverages,149,89.04,West
03/01/2024,Store_12,Beverages,87,77.36,West
04/01/2024,Store_12,Frozen,160,41.74,East
05/01/2024,Store_12,Frozen,8,19.2,East
06/01/2024,Store_12,Bakery,101,94.2,South
07/01/2024,Store_12,Frozen,16,53.7,South
08/01/2024,Store_12,Produce,40,85.38,West
09/01/2024,Store_12,Produce,106,34.87,South
10/01/2024,Store_12,Bakery,27,34.19,East
11/01/2024,Store_12,Dairy,104,98.57,West
12/01/2024,Store_12,Dairy,105,52.66,North
13/01/2024,Store_12,Produce,146,14.93,West
14/01/2024,Store_12,Frozen,35,22.75,South
15/01/2024,Store_12,Bakery,113,48.71,East
16/01/2024,Store_12,Dairy,52,5.2,East
17/01/2024,Store_12,Dairy,143,46.79,North
18/01/2024,Store_12,Beverages,191,42.48,North
19/01/2024,Store_12,Produce,53,78.15,West
20/01/2024,Store_12,Frozen,91,36.14,East
21/01/2024,Store_12,Bakery,81,98.27,North
22/01/2024,Store_12,Dairy,104,18.9,North
23/01/2024,Store_12,Beverages,66,59.51,West
24/01/2024,Store_12,Produce,113,9.88,West
25/01/2024,Store_12,Produce,31,73.65,East
26/01/2024,Store_12,Bakery,61,99.48,South
27/01/2024,Store_12,Dairy,192,82.09,South
28/01/2024,Store_12,Bakery,101,56.01,East
29/01/2024,Store_12,Bakery,105,48.99,South
30/01/2024,Store_12,Beverages,98,83.67,East
31/01/2024,Store_12,Produce,34,93.66,East
01/02/2024,Store_12,Frozen,183,98.93,North
02/02/2024,Store_12,Produce,59,40.26,South
03/02/2024,Store_12,Produce,3,99.1,East
04/02/2024,Store_12,Beverages,17,16.44,South
05/02/2024,Store_12,Frozen,78,26.1,South
06/02/2024,Store_12,Dairy,46,9.81,West
07/02/2024,Store_12,Frozen,166,27.9,South
08/02/2024,Store_12,Dairy,35,77.03,East
09/02/2024,Store_12,Frozen,129,85.44,North
10/02/2024,Store_12,Bakery,112,78.11,South
11/02/2024,Store_12,Frozen,157,63.48,East
12/02/2024,Store_12,Beverages,132,51.88,West
13/02/2024,Store_12,Dairy,61,71.16,South
14/02/2024,Store_12,Produce,97,39.69,North
15/02/2024,Store_12,Beverages,145,84.29,South
16/02/2024,Store_12,Dairy,156,68.04,East
17/02/2024,Store_12,Dairy,178,70.08,South
18/02/2024,Store_12,Produce,90,54.06,South
19/02/2024,Store_12,Bakery,136,88.64,West
20/02/2024,Store_12,Beverages,162,25.95,South
21/02/2024,Store_12,Produce,59,38.73,North
22/02/2024,Store_12,Produce,18,77.99,South
23/02/2024,Store_12,Bakery,95,49.78,West
24/02/2024,Store_12,Beverages,187,89.03,East
25/02/2024,Store_12,Produce,155,35.29,South
26/02/2024,Store_12,Bakery,16,37.56,South
